Car_id,Name,Gender,Annual Income
C_CND_012560,Kylie,Female,"$604,000 "
C_CND_012561,Lauren,Male,"$1,300,000 "
C_CND_012562,Leah,Male,"$13,500 "
C_CND_012563,Leela,Male,"$1,160,000 "
C_CND_012564,Lillian,Male,"$13,500 "
C_CND_012565,Lily,Male,"$13,500 "
C_CND_012566,Madison,Female,"$13,500 "
C_CND_012567,Maggie,Male,"$2,000,000 "
C_CND_012568,Mandy,Female,"$601,000 "
C_CND_012569,Maryam,Male,"$790,000 "
C_CND_012570,Maya,Female,"$13,500 "
C_CND_012571,Megan,Female,"$930,000 "
C_CND_012572,Melody,Female,"$13,500 "
C_CND_012573,Mia,Male,"$1,682,000 "
C_CND_012574,Eugene,Female,"$530,000 "
C_CND_012575,Thineo,Female,"$1,320,000 "
C_CND_012576,Julie,Male,"$805,000 "
C_CND_012577,Maxence,Male,"$1,200,000 "
C_CND_012578,Jalil,Male,"$1,183,000 "
C_CND_012579,Flavien,Female,"$13,500 "
C_CND_012580,Marie,Female,"$1,350,000 "
C_CND_012581,Felix,Male,"$1,000,000 "
C_CND_012582,Jjustin,Male,"$830,000 "
C_CND_012583,Noeline,Female,"$815,000 "
C_CND_012584,Evan,Male,"$727,500 "
C_CND_012585,Louison,Male,"$13,500 "
C_CND_012586,Paule,Male,"$4,600,000 "
C_CND_012587,Camille,Male,"$1,710,000 "
C_CND_012588,Adrien,Male,"$1,700,000 "
C_CND_012589,Yanis,Male,"$2,475,000 "
C_CND_012590,Zakarya,Female,"$1,270,000 "
C_CND_012591,Adelin,Female,"$555,500 "
C_CND_012592,Lilly,Male,"$730,000 "
C_CND_012593,Lily,Female,"$449,000 "
C_CND_012594,Lina,Female,"$680,000 "
C_CND_012595,Lola,Female,"$410,000 "
C_CND_012596,London,Male,"$711,500 "
C_CND_012597,Hanna,Female,"$1,016,000 "
C_CND_012598,Lucy,Male,"$810,000 "
C_CND_012599,Lyla,Female,"$580,000 "
C_CND_012600,Mackenzie,Female,"$438,000 "
C_CND_012601,Madeleine,Female,"$13,500 "
C_CND_012602,Madeline,Male,"$250,000 "
C_CND_012603,Madelyn,Male,"$460,000 "
C_CND_012604,Madison,Female,"$835,000 "
C_CND_012605,Maeve,Female,"$550,000 "
C_CND_012606,Makayla,Male,"$793,000 "
C_CND_012607,Malak,Male,"$340,000 "
C_CND_012608,Malka,Male,"$596,000 "
C_CND_012609,Malky,Female,"$642,000 "
C_CND_012610,Kennedy,Female,"$1,910,000 "
C_CND_012611,Kenya,Male,"$13,500 "
C_CND_012612,Khloe,Female,"$1,230,000 "
C_CND_012613,Kiara,Female,"$13,500 "
C_CND_012614,Mathis,Male,"$641,000 "
C_CND_012615,Kyla,Male,"$13,500 "
C_CND_012616,Kylie,Male,"$13,500 "
C_CND_012617,Laila,Female,"$1,815,000 "
C_CND_012618,Lauren,Male,"$1,290,000 "
C_CND_012619,Layla,Male,"$13,500 "
C_CND_012620,Leah,Male,"$13,500 "
C_CND_012621,Leilani,Male,"$13,500 "
C_CND_012622,London,Male,"$13,500 "
C_CND_012623,Londyn,Female,"$1,706,000 "
C_CND_012624,Lyric,Male,"$670,000 "
C_CND_012625,Mackenzie,Male,"$615,000 "
C_CND_012626,Madison,Male,"$715,000 "
C_CND_012627,Tristan,Male,"$635,000 "
C_CND_012628,Tyler,Female,"$550,000 "
C_CND_012629,Nicholas,Male,"$1,191,000 "
C_CND_012630,Doria,Female,"$421,500 "
C_CND_012631,Pauline,Female,"$13,500 "
C_CND_012632,Jonathan,Female,"$700,000 "
C_CND_021129,Arielle,Female,"$752,000 "
C_CND_021130,Alexandra,Male,"$1,670,000 "
C_CND_021131,Mathis,Male,"$13,500 "
C_CND_021132,Richard,Female,"$1,035,000 "
C_CND_021133,Theo,Male,"$870,000 "
C_CND_021134,Lilian,Female,"$525,000 "
C_CND_021135,Amaury,Female,"$13,500 "
C_CND_021136,Leo-Paul,Female,"$2,765,000 "
C_CND_021137,Adyan,Female,"$730,000 "
C_CND_021138,Timothy,Female,"$2,850,000 "
C_CND_021139,Adrian,Female,"$1,220,000 "
C_CND_021140,Mathilde,Female,"$525,000 "
C_CND_021141,Elise,Male,"$431,000 "
C_CND_021142,Alexis,Male,"$13,500 "
C_CND_021143,Alice,Male,"$13,500 "
C_CND_021144,Empty,Male,"$1,459,000 "
C_CND_021145,Guillaume,Male,"$13,500 "
C_CND_021146,Damon,Male,"$551,000 "
C_CND_021147,Flavie,Male,"$495,000 "
C_CND_021148,Chloe,Female,"$13,500 "
C_CND_021149,Ricky,Male,"$13,500 "
C_CND_021150,Tristan,Female,"$3,390,000 "
C_CND_021151,Tyler,Male,"$13,500 "
C_CND_021152,Adriel,Male,"$876,000 "
C_CND_021153,Valentino,Female,"$520,000 "
C_CND_021154,Maylis,Male,"$445,000 "
C_CND_021155,Lilou,Male,"$13,500 "
C_CND_021156,Jace,Male,"$600,000 "
C_CND_021157,Lancelot,Male,"$13,500 "
C_CND_021158,Alina,Male,"$1,402,000 "
C_CND_021159,Alisha,Male,"$13,500 "
C_CND_021160,Allison,Female,"$852,000 "
C_CND_021161,Alyssa,Female,"$551,000 "
C_CND_021162,Victor,Male,"$1,520,000 "
C_CND_021163,Claire,Female,"$628,200 "
C_CND_021164,Eva,Male,"$13,500 "
C_CND_021165,Lea,Female,"$652,500 "
C_CND_021166,Simon,Female,"$400,000 "
C_CND_021167,Paul,Male,"$545,000 "
C_CND_021168,Thomas,Male,"$13,500 "
C_CND_021169,Amelie,Female,"$13,500 "
C_CND_021170,Quentin,Female,"$575,000 "
C_CND_021171,Lilou,Female,"$1,180,000 "
C_CND_021172,Oceane,Female,"$910,000 "
C_CND_021173,Loan,Female,"$1,660,000 "
C_CND_021174,Rohan,Male,"$1,300,000 "
C_CND_021175,Anthony,Female,"$13,500 "
C_CND_021176,Roman,Male,"$1,000,000 "
C_CND_021177,Enzo,Male,"$385,000 "
C_CND_021178,Victor,Female,"$470,000 "
C_CND_021179,Vincent,Female,"$461,000 "
C_CND_021180,Wesley,Male,"$551,000 "
C_CND_021181,William,Female,"$398,000 "
C_CND_021182,Allen,Male,"$1,900,000 "
C_CND_021183,Xander,Female,"$482,000 "
C_CND_021184,Andres,Male,"$1,040,000 "
C_CND_021185,Yadiel,Female,"$495,000 "
C_CND_021186,Yahir,Male,"$280,000 "
C_CND_021187,Yariel,Male,"$425,000 "
C_CND_021188,Zachary,Male,"$537,000 "
C_CND_021189,Zion,Male,"$600,000 "
C_CND_021190,Auriane,Male,"$632,000 "
C_CND_021191,Titovan,Female,"$570,000 "
C_CND_021192,Amaury,Male,"$13,500 "
C_CND_021193,Anissa,Male,"$607,500 "
C_CND_021194,Tanguy,Male,"$575,000 "
C_CND_021195,Ethan,Male,"$563,000 "
C_CND_021196,Ilham,Male,"$695,000 "
C_CND_021197,Paul,Male,"$990,000 "
C_CND_021198,Sah,Male,"$715,000 "
C_CND_021199,Emma,Male,"$1,260,000 "
C_CND_021200,Nadir,Male,"$13,500 "
C_CND_021201,Mayssa,Male,"$2,123,500 "
C_CND_021202,Amanda,Male,"$1,570,000 "
C_CND_021203,Ayla,Male,"$1,462,000 "
C_CND_021204,Amber,Male,"$1,515,000 "
C_CND_021205,Catherine,Male,"$1,400,000 "
C_CND_021206,Amina,Female,"$1,260,000 "
C_CND_021207,Charlotte,Male,"$470,000 "
C_CND_021208,Anaya,Male,"$1,155,000 "
C_CND_021209,Angel,Male,"$1,150,000 "
C_CND_021210,Angela,Female,"$950,000 "
C_CND_021211,Angelina,Male,"$875,000 "
C_CND_021212,Chavy,Male,"$13,500 "
C_CND_021213,Anna,Male,"$1,384,000 "
C_CND_021214,Apolline,Female,"$291,500 "
C_CND_021215,Luca,Male,"$2,445,000 "
C_CND_021216,Theo,Male,"$721,000 "
C_CND_021217,Chloe,Male,"$2,450,000 "
C_CND_021218,Clotilde,Male,"$1,400,000 "
C_CND_021219,Evy,Female,"$13,500 "
C_CND_021220,Louane,Male,"$13,500 "
C_CND_021221,Laureivt,Male,"$13,500 "
C_CND_021222,Robin,Male,"$634,000 "
C_CND_021223,Raphael,Male,"$13,500 "
C_CND_021224,Maxime,Male,"$875,000 "
C_CND_021225,Jules,Male,"$569,500 "
C_CND_021226,Erik,Male,"$1,085,000 "
C_CND_021227,Mikail,Male,"$386,000 "
C_CND_021228,Fernandez,Male,"$425,000 "
C_CND_021229,Sulene,Male,"$476,000 "
C_CND_021230,Sidney,Male,"$370,000 "
C_CND_021231,Hudson,Male,"$920,000 "
C_CND_021232,Alexis,Male,"$484,000 "
C_CND_021233,Vincent,Male,"$413,000 "
C_CND_021234,Ghislain,Female,"$600,000 "
C_CND_021235,Aymeric,Male,"$13,500 "
C_CND_021236,Remy,Male,"$400,000 "
C_CND_021237,Camille,Female,"$1,450,000 "
C_CND_021238,Ivana,Male,"$705,000 "
C_CND_021239,Elvis,Male,"$13,500 "
C_CND_021240,Johann,Male,"$640,000 "
C_CND_021241,Emilie,Male,"$665,000 "
C_CND_021242,Mateo,Male,"$660,000 "
C_CND_021243,Martin,Female,"$13,500 "
C_CND_021244,Aaron,Male,"$460,000 "
C_CND_021245,Abdullah,Male,"$611,000 "
C_CND_021246,Abraham,Female,"$456,000 "
C_CND_021247,Adam,Male,"$495,000 "
C_CND_021248,Adrian,Male,"$472,500 "
C_CND_021249,Aharon,Male,"$421,000 "
C_CND_021250,Ahmad,Male,"$480,000 "
C_CND_021251,Ahmed,Female,"$568,500 "
C_CND_021252,Andy,Male,"$862,500 "
C_CND_021253,Aiden,Male,"$1,000,000 "
C_CND_021254,Akiva,Male,"$731,000 "
C_CND_021255,Austin,Male,"$1,725,000 "
C_CND_021256,Alec,Female,"$687,000 "
C_CND_021257,Ayden,Male,"$840,000 "
C_CND_021258,Alexander,Female,"$13,500 "
C_CND_021259,Ali,Male,"$690,000 "
C_CND_021260,Amir,Male,"$13,500 "
C_CND_021261,Andrew,Female,"$635,000 "
C_CND_021262,Jack,Male,"$1,230,000 "
C_CND_021263,Luca,Male,"$1,250,000 "
C_CND_021264,John,Male,"$1,310,000 "
C_CND_021265,Constance,Male,"$13,500 "
C_CND_021266,Chloe,Male,"$1,890,000 "
C_CND_021267,Patrick,Male,"$775,000 "
C_CND_021268,Alena,Male,"$365,500 "
C_CND_021269,Shloma,Male,"$2,300,000 "
C_CND_021270,Clara,Male,"$895,000 "
C_CND_021271,Roman,Male,"$837,000 "
C_CND_021272,Miyuka,Male,"$950,000 "
C_CND_021273,Baptiste,Male,"$770,000 "
C_CND_021274,Jade,Male,"$525,500 "
C_CND_021275,Emma,Male,"$2,200,000 "
C_CND_021276,Arthur,Female,"$13,500 "
C_CND_021277,Alexandre,Male,"$13,500 "
C_CND_021278,Paul,Male,"$645,000 "
C_CND_021279,Tristan,Male,"$13,500 "
C_CND_021280,Annabelle,Male,"$1,405,000 "
C_CND_021281,Annie,Male,"$655,000 "
C_CND_021282,Christina,Male,"$980,000 "
C_CND_021283,Daniela,Male,"$1,746,000 "
C_CND_021284,Daniella,Male,"$799,000 "
C_CND_021285,Arianna,Male,"$1,305,000 "
C_CND_021286,Danielle,Male,"$1,285,000 "
C_CND_021287,Arisha,Male,"$1,130,000 "
C_CND_021288,Arya,Male,"$520,000 "
C_CND_021289,Ashley,Male,"$13,500 "
C_CND_021290,Athena,Male,"$1,250,000 "
C_CND_021291,Audrey,Male,"$470,000 "
C_CND_021292,Ava,Male,"$600,000 "
C_CND_021293,Daphne,Female,"$1,360,000 "
C_CND_021294,Ayesha,Male,"$1,100,000 "
C_CND_021295,Bella,Female,"$1,532,000 "
C_CND_021296,Bonnie,Male,"$1,252,000 "
C_CND_021297,Devorah,Male,"$13,500 "
C_CND_021298,Clement,Male,"$13,500 "
C_CND_021299,Mael,Male,"$356,000 "
C_CND_021300,Charlotte,Male,"$652,000 "
C_CND_021301,Morgane,Male,"$619,000 "
C_CND_021302,Victorine,Male,"$585,000 "
C_CND_021303,Theo,Female,"$700,000 "
C_CND_021304,Shelby,Female,"$318,000 "
C_CND_021305,Francois,Male,"$552,000 "
C_CND_021306,Jocelin,Male,"$425,000 "
C_CND_021307,Helyne,Male,"$13,500 "
C_CND_021308,Arthur,Female,"$625,000 "
C_CND_021309,Thomas,Female,"$700,000 "
C_CND_021310,Tom,Male,"$13,500 "
C_CND_021311,Victor,Female,"$385,000 "
C_CND_021312,Zoe,Female,"$1,077,000 "
C_CND_021313,Agathe,Female,"$718,000 "
C_CND_021314,Ines,Female,"$706,000 "
C_CND_021315,Antonin,Female,"$450,000 "
C_CND_021316,Clement,Male,"$675,000 "
C_CND_021317,Floriane,Male,"$800,000 "
C_CND_021318,Mariam,Female,"$655,000 "
C_CND_021319,Tomy,Male,"$1,070,000 "
C_CND_021320,Clara,Female,"$862,000 "
C_CND_021321,Thea,Male,"$985,000 "
C_CND_021322,Megan,Male,"$13,500 "
C_CND_021323,Xavier,Female,"$1,050,000 "
C_CND_021324,Maxence,Male,"$3,680,000 "
C_CND_021325,Noelie,Male,"$13,500 "
C_CND_021326,Leane,Female,"$691,000 "
C_CND_021327,Chloe,Male,"$1,310,000 "
C_CND_021328,Empty,Male,"$902,000 "
C_CND_021329,Lana,Male,"$1,610,000 "
C_CND_021330,Noa,Male,"$1,353,000 "
C_CND_021331,Victoria,Male,"$1,150,000 "
C_CND_021332,Cylian,Male,"$1,780,000 "
C_CND_021333,Timothy,Male,"$1,410,000 "
C_CND_021334,Lou-Anne,Male,"$13,500 "
C_CND_021335,Thelma,Male,"$735,000 "
C_CND_021336,Elsa,Male,"$915,000 "
C_CND_021337,Quentin,Male,"$13,500 "
C_CND_021338,Angelo,Female,"$590,500 "
C_CND_021339,Anthony,Male,"$607,500 "
C_CND_021340,Benjamin,Male,"$1,342,000 "
C_CND_021341,Antonio,Male,"$677,200 "
C_CND_021342,Archer,Female,"$960,000 "
C_CND_021343,Ari,Male,"$13,500 "
C_CND_021344,Ariel,Male,"$1,155,000 "
C_CND_021345,Aron,Male,"$13,500 "
C_CND_021346,Arthur,Male,"$817,000 "
C_CND_021347,Arye,Male,"$1,035,000 "
C_CND_021348,Bradley,Male,"$13,500 "
C_CND_021349,Asher,Male,"$677,500 "
C_CND_021350,August,Female,"$1,450,000 "
C_CND_021351,Austin,Male,"$630,000 "
C_CND_021352,Avery,Male,"$760,000 "
C_CND_021353,Avi,Male,"$730,000 "
C_CND_021354,Bruce,Female,"$1,815,000 "
C_CND_021355,Avrohom,Male,"$750,000 "
C_CND_021356,Avrum,Male,"$440,000 "
C_CND_021357,Axel,Male,"$13,500 "
C_CND_021358,Chris,Male,"$377,000 "
C_CND_021359,Beckett,Female,"$600,000 "
C_CND_021360,Lucille,Male,"$646,000 "
C_CND_021361,Noemie,Male,"$625,000 "
C_CND_021362,Issam,Male,"$552,500 "
C_CND_021363,Axel,Male,"$601,000 "
C_CND_021364,Dorine,Male,"$735,000 "
C_CND_021365,Loric,Male,"$1,290,000 "
C_CND_021366,Nathan,Male,"$562,000 "
C_CND_021367,Matteo,Male,"$580,500 "
C_CND_021368,Mathieu,Female,"$520,000 "
C_CND_021369,Usher,Male,"$900,000 "
C_CND_021370,Alexandre,Male,"$1,710,000 "
C_CND_021371,Julien,Male,"$370,000 "
C_CND_021372,Valentin,Female,"$620,000 "
C_CND_021373,Johan,Male,"$1,300,000 "
C_CND_021374,Victor,Male,"$13,500 "
C_CND_021375,Victor,Male,"$800,000 "
C_CND_021376,Clement,Male,"$791,100 "
C_CND_021377,Maxence,Male,"$775,000 "
C_CND_021378,Ameline,Male,"$1,210,000 "
C_CND_021379,Anais,Male,"$1,300,000 "
C_CND_021380,Mathieu,Male,"$13,500 "
C_CND_021381,Marine,Male,"$13,500 "
C_CND_021382,Caroline,Male,"$13,500 "
C_CND_021383,Catherine,Male,"$13,500 "
C_CND_021384,Cecilia,Male,"$1,010,000 "
C_CND_021385,Charlotte,Male,"$779,000 "
C_CND_021386,Chelsea,Male,"$790,000 "
C_CND_021387,Chloe,Male,"$455,500 "
C_CND_021388,Christina,Male,"$13,500 "
C_CND_021389,Christine,Male,"$13,500 "
C_CND_021390,Cindy,Male,"$1,400,000 "
C_CND_021391,Claire,Male,"$1,520,000 "
C_CND_021392,Connie,Male,"$1,655,000 "
C_CND_021393,Crystal,Male,"$600,000 "
C_CND_021394,Cynthia,Male,"$1,014,000 "
C_CND_021395,Daphne,Female,"$1,450,000 "
C_CND_021396,Diya,Female,"$2,252,000 "
C_CND_021397,Doris,Male,"$1,351,000 "
C_CND_021398,Eileen,Male,"$13,500 "
C_CND_021399,Elaine,Male,"$13,500 "
C_CND_021400,Eleanor,Male,"$13,500 "
C_CND_021401,Elena,Male,"$2,460,000 "
C_CND_021402,Elina,Male,"$13,500 "
C_CND_021403,Elizabeth,Female,"$13,500 "
C_CND_021404,Luca,Male,"$1,362,500 "
C_CND_021405,Antoine,Male,"$825,000 "
C_CND_021406,Bastien,Male,"$730,000 "
C_CND_021407,Jean-Raphael,Male,"$880,000 "
C_CND_021408,Daphne,Male,"$645,000 "
C_CND_021409,Pauline,Male,"$602,000 "
C_CND_021410,Maude,Male,"$855,000 "
C_CND_021411,Alison,Male,"$13,500 "
C_CND_021412,Candice,Male,"$880,000 "
C_CND_021413,Celian,Male,"$724,000 "
C_CND_021414,Noah,Male,"$735,000 "
C_CND_021415,Dorian,Female,"$788,000 "
C_CND_021416,Guillaome,Female,"$810,000 "
C_CND_021417,Safia,Male,"$2,540,000 "
C_CND_021418,Marie,Female,"$706,000 "
C_CND_021419,Lea,Female,"$399,000 "
C_CND_021420,Martin,Female,"$710,000 "
C_CND_021421,Tom,Male,"$550,000 "
C_CND_021422,Noelie,Female,"$880,888 "
C_CND_021423,Lucas,Female,"$987,500 "
C_CND_021424,Benjamin,Male,"$1,710,000 "
C_CND_021425,Theo,Male,"$13,500 "
C_CND_021426,Niels,Male,"$740,000 "
C_CND_021427,Benjamin,Male,"$1,480,000 "
C_CND_021428,Adem,Male,"$1,120,000 "
C_CND_021429,Ulysse,Male,"$801,000 "
C_CND_021430,Clement,Male,"$13,500 "
C_CND_021431,Yanis,Female,"$13,500 "
C_CND_021432,Julien,Male,"$1,400,000 "
C_CND_021433,Juliette,Male,"$13,500 "
C_CND_021434,Mathieu,Female,"$610,000 "
C_CND_021435,Alice,Female,"$1,115,000 "
C_CND_021436,Simon,Male,"$980,000 "
C_CND_021437,Alexander,Male,"$1,050,000 "
C_CND_021438,Christopher,Male,"$1,820,000 "
C_CND_021439,Benjamin,Male,"$210,000 "
C_CND_021440,Bennett,Male,"$13,500 "
C_CND_021441,Damien,Male,"$1,320,000 "
C_CND_021442,Binyomin,Male,"$1,340,000 "
C_CND_021443,Dante,Female,"$13,500 "
C_CND_021444,Boruch,Female,"$912,500 "
C_CND_021445,Bradley,Male,"$270,000 "
C_CND_021446,David,Male,"$1,265,000 "
C_CND_021447,Dean,Male,"$950,000 "
C_CND_021448,Brayden,Male,"$925,000 "
C_CND_021449,Brendan,Female,"$1,085,000 "
C_CND_021450,Yitzchok,Male,"$865,000 "
C_CND_021451,Celia,Male,"$13,500 "
C_CND_021452,Victor,Male,"$1,460,000 "
C_CND_021453,Alicia,Male,"$1,100,000 "
C_CND_021454,Arthur,Male,"$452,500 "
C_CND_021455,Maxime,Male,"$373,000 "
C_CND_021456,Yona,Female,"$742,000 "
C_CND_021457,Celeste,Male,"$1,350,000 "
C_CND_021458,Ugo,Male,"$950,000 "
C_CND_021459,Maxime,Male,"$1,100,000 "
C_CND_021460,Jules,Male,"$799,000 "
C_CND_021461,David,Male,"$13,500 "
C_CND_021462,Ella,Male,"$13,500 "
C_CND_021463,Ellie,Female,"$390,000 "
C_CND_021464,Emily,Female,"$1,455,000 "
C_CND_021465,Emma,Male,"$540,000 "
C_CND_021466,Eleanor,Female,"$1,700,000 "
C_CND_021467,Erin,Male,"$1,180,000 "
C_CND_021468,Esther,Male,"$950,000 "
C_CND_021469,Eva,Male,"$13,500 "
C_CND_021470,Elena,Male,"$1,650,000 "
C_CND_021471,Elsa,Male,"$13,500 "
C_CND_021472,Emily,Female,"$13,500 "
C_CND_021473,Fiona,Male,"$13,500 "
C_CND_021474,Rayam,Female,"$753,000 "
C_CND_021475,Chloe,Male,"$1,300,000 "
C_CND_021476,Yuna,Female,"$407,500 "
C_CND_021477,Lola,Male,"$870,000 "
C_CND_021478,Gaelle,Male,"$330,000 "
C_CND_021479,Iou,Female,"$315,000 "
C_CND_021480,Johan,Male,"$831,000 "
C_CND_021481,Laura,Male,"$1,225,000 "
C_CND_021482,Ludivine,Male,"$1,200,000 "
C_CND_021483,Nolwenn,Male,"$1,200,000 "
C_CND_021484,Colin,Male,"$550,000 "
C_CND_021485,Cyrielle,Female,"$690,000 "
C_CND_021486,Celia,Male,"$960,000 "
C_CND_021487,Leana,Male,"$978,000 "
C_CND_021488,Lies,Male,"$13,500 "
C_CND_021489,Ali,Male,"$470,000 "
C_CND_021490,Alvin,Male,"$501,344 "
C_CND_021491,Andrew,Female,"$550,000 "
C_CND_021492,Arthur,Female,"$330,000 "
C_CND_021493,Owen,Male,"$770,000 "
C_CND_021494,Mathieu,Male,"$900,000 "
C_CND_021495,Matthico,Female,"$485,000 "
C_CND_021496,Brian,Male,"$1,336,000 "
C_CND_021497,Brody,Male,"$13,500 "
C_CND_021498,Bryce,Male,"$13,500 "
C_CND_021499,Caleb,Male,"$200,000 "
C_CND_021500,Thomas,Male,"$855,000 "
C_CND_021501,Carter,Female,"$1,185,000 "
C_CND_021502,Chaim,Female,"$13,500 "
C_CND_021503,Charles,Male,"$13,500 "
C_CND_021504,Charlie,Male,"$13,500 "
C_CND_021505,Chase,Male,"$13,500 "
C_CND_021506,Alexis,Male,"$605,000 "
C_CND_021507,Thomas,Male,"$634,000 "
C_CND_021508,Adam,Male,"$1,350,000 "
C_CND_021509,Alexandre,Male,"$586,000 "
C_CND_021510,Lizzie,Male,"$600,000 "
C_CND_021511,Maxime,Male,"$13,500 "
C_CND_021512,Pauline,Male,"$275,000 "
C_CND_021513,Andrew,Female,"$13,500 "
C_CND_021514,Hugo,Male,"$1,285,000 "
C_CND_021515,Jeremy,Male,"$13,500 "
C_CND_021516,Esme,Male,"$1,485,000 "
C_CND_021517,Grace,Male,"$900,000 "
C_CND_021518,Hafsa,Male,"$13,500 "
C_CND_021519,Hailey,Male,"$13,500 "
C_CND_021520,Etty,Male,"$13,500 "
C_CND_021521,Hareem,Male,"$13,500 "
C_CND_021522,Hazel,Male,"$13,500 "
C_CND_021523,Helen,Male,"$2,160,000 "
C_CND_021524,Irene,Male,"$1,380,000 "
C_CND_021525,Iris,Female,"$1,970,000 "
C_CND_021526,Anthony,Female,"$615,000 "
C_CND_021527,Jules,Male,"$13,500 "
C_CND_021528,Lucas,Male,"$599,000 "
C_CND_021529,Romane,Male,"$670,000 "
C_CND_021530,Amandine,Male,"$600,000 "
C_CND_021531,Massena,Male,"$585,000 "
C_CND_021532,Nolan,Male,"$795,000 "
C_CND_021533,Timeo,Male,"$500,000 "
C_CND_021534,Loane,Male,"$519,000 "
C_CND_021535,Bervan,Female,"$743,500 "
C_CND_021536,Damien,Male,"$970,000 "
C_CND_021537,Savannah,Male,"$660,000 "
C_CND_021538,Amelie,Female,"$600,000 "
C_CND_021539,Cheskel,Male,"$1,100,000 "
C_CND_021540,Chesky,Male,"$1,500,000 "
C_CND_021541,Christian,Male,"$1,470,000 "
C_CND_021542,Camden,Male,"$445,000 "
C_CND_021543,Camren,Male,"$13,500 "
C_CND_021544,Nathan,Male,"$1,214,000 "
C_CND_021545,Isabella,Male,"$1,080,000 "
C_CND_021546,Isabelle,Male,"$13,500 "
C_CND_021547,Ivy,Female,"$1,325,000 "
C_CND_021548,Sacha,Male,"$13,500 "
C_CND_021549,Lukas,Male,"$13,500 "
C_CND_021550,Gwenaele,Female,"$835,000 "
C_CND_021551,Jade,Female,"$365,000 "
C_CND_021552,Axelle,Female,"$571,000 "
C_CND_021553,Manon,Male,"$13,500 "
C_CND_021554,Fleur,Female,"$489,000 "
C_CND_021555,Ines,Male,"$13,500 "
C_CND_021556,Lilian,Female,"$13,500 "
C_CND_021557,Aymeric,Male,"$13,500 "
C_CND_021558,Marine,Male,"$630,000 "
C_CND_021559,Shania,Male,"$13,500 "
C_CND_021560,Skye,Male,"$715,000 "
C_CND_021561,Melvin,Female,"$687,000 "
C_CND_021562,Gia,Male,"$216,000 "
C_CND_021563,Rihanna,Male,"$550,000 "
C_CND_021564,Rosa,Male,"$2,100,000 "
C_CND_021565,Timothee,Male,"$1,500,000 "
C_CND_021566,Mathis,Male,"$1,701,000 "
C_CND_021567,Martin,Male,"$1,225,000 "
C_CND_021568,Malo,Male,"$13,500 "
C_CND_021569,Ryan,Female,"$410,000 "
C_CND_021570,Antoine,Male,"$1,410,000 "
C_CND_021571,Noan,Male,"$1,900,000 "
C_CND_021572,Garion,Male,"$1,295,000 "
C_CND_021573,Yaretzi,Male,"$13,500 "
C_CND_021574,Lubin,Male,"$989,000 "
C_CND_021575,Noan,Male,"$960,000 "
C_CND_021576,Abigail,Male,"$13,500 "
C_CND_021577,Laura,Male,"$2,025,000 "
C_CND_021578,Christopher,Male,"$1,160,000 "
C_CND_021579,Cole,Male,"$1,100,000 "
C_CND_021580,Colin,Male,"$820,000 "
C_CND_021581,Colton,Male,"$690,000 "
C_CND_021582,Nael,Male,"$780,000 "
C_CND_021583,Conor,Male,"$740,000 "
C_CND_021584,Cooper,Female,"$1,420,000 "
C_CND_021585,Damian,Male,"$975,000 "
C_CND_021586,Fabio,Male,"$13,500 "
C_CND_021587,Dante,Male,"$13,500 "
C_CND_021588,David,Male,"$13,500 "
C_CND_021589,Thomas,Male,"$945,000 "
C_CND_021590,Bastien,Male,"$2,287,500 "
C_CND_021591,Dennis,Female,"$13,500 "
C_CND_021592,Desmond,Male,"$1,430,000 "
C_CND_021593,Devin,Male,"$13,500 "
C_CND_021594,Dominic,Male,"$435,000 "
C_CND_021595,Dominick,Male,"$1,370,000 "
C_CND_021596,Dov,Male,"$605,000 "
C_CND_021597,Oceane,Male,"$1,300,000 "
C_CND_021598,Duvid,Male,"$785,000 "
C_CND_021599,Lila,Male,"$861,000 "
C_CND_021600,Edward,Male,"$1,610,000 "
C_CND_021601,Efraim,Male,"$290,000 "
C_CND_021602,Eitan,Male,"$13,500 "
C_CND_021603,Elan,Male,"$910,500 "
C_CND_021604,Chaymae,Male,"$931,000 "
C_CND_021605,Marine,Male,"$13,500 "
C_CND_021606,Ismael,Male,"$13,500 "
C_CND_021607,Kamari,Male,"$957,000 "
C_CND_021608,Priscile,Male,"$1,631,888 "
C_CND_021609,Zoe,Male,"$850,000 "
C_CND_021610,Faustine,Male,"$1,051,000 "
C_CND_021611,Kevin,Male,"$13,500 "
C_CND_021612,Agathe,Male,"$910,000 "
C_CND_021613,Chloe,Male,"$485,000 "
C_CND_021614,Guenaelle,Male,"$845,000 "
C_CND_021615,Marie,Male,"$705,000 "
C_CND_021616,Estelle,Male,"$590,000 "
C_CND_021617,Laura,Male,"$13,500 "
C_CND_021618,Benjamin,Male,"$785,000 "
C_CND_021619,Isaure,Male,"$13,500 "
C_CND_021620,Evan,Male,"$532,000 "
C_CND_021621,Hugo,Male,"$600,000 "
C_CND_021622,Levi,Male,"$1,935,000 "
C_CND_021623,Adepphe,Male,"$760,000 "
C_CND_021624,Alice,Male,"$1,800,000 "
C_CND_021625,Killian,Male,"$2,000,000 "
C_CND_021626,Laure,Male,"$2,500,000 "
C_CND_021627,Ema,Male,"$1,125,000 "
C_CND_021628,Julie,Male,"$609,000 "
C_CND_021629,Lea,Male,"$732,500 "
C_CND_021630,Lucie,Male,"$445,000 "
C_CND_021631,Ilona,Male,"$13,500 "
